audiocap_id,youtube_id,start_time,caption
39942,ICpYq8QlEqM,270,Metal scrapping against a wooden surface
44122,KtkvCVnD018,3,Metal scrapping and clanking as compressed air sprays and pressurized air hisses as a small motor hum in the background
16556,5oDYBKaAAXA,350,Metal scrapping and clicking noise
101771,zEL7ZPzkYhM,370,Metal scrapping and footsteps shuffling on dirt during a series of electronic beeps followed by a man talking over a radio and multiple gunshots firing in the distance
91794,rYRjWD8KvHs,20,Metal scrapping several times then clacking
85633,mtc0uThuGl4,350,Metal scrapping then ice crunching and rattling against a plastic surface followed by more metal scrapping and clanging
41639,JIUOBxMOYh0,380,"Metal sharping noises, accompanied by a man speaking"
25301,A2v_r7XVVwE,30,Metal sliding against metal followed by sheep Beijing
48213,NYmtEm8ste4,170,Metal softly clanking together followed by a louder metal clang then a power tool drill revving
45329,Lfp8dSrmdto,120,Metal squeaking followed by soft wooden thuds as birds chirp in the distance
97845,w9nldqf9FSo,60,"Metal thumping is occurring, along with scuffing and quiet wood clattering"
63527,Xxw0d46s66Q,0,"Metal thumping occurs in the foreground and a whistle occurs in the background, after which an adult female speaks and then metal clicking occurs"
15880,5VpqTTkY0oI,70,"Metal thumping occurs, then clicking, a motor runs, then rhythmic metal clacking occurs"
6043,1PnCAR14NsE,14,Metal ticking is occurring
50761,PCeiczTsHbw,30,Metal trash cans clanging and scrapping on a hard surface as a vehicle engine runs idle followed by a car horn honking
30366,CZ34g62LDjk,30,Metallic clamping as a power tool engine operates in the background followed by a series of squeaking then metal clanking and padded thuds
86804,nkGaworRwyw,30,"Metallic clanking, followed by crunching snow"
3675,0SvSNVatkv0,30,Metallic grate tapping with faint traffic noise in the background and later sirens begin blaring
78830,hv-_edMS1O4,60,Metallic objects are hit
68000,a3v4J-E5-DU,30,Metallic objects hit followed by a sewing machine working
96197,uvkdO6gShd4,20,Metallic ratcheting is ongoing as water splashes and gurgles rhythmically onto shore
2047,#NAME?,20,Microphone giving feedback noise when women tries to talk
11153,3URhBaBNIA4,30,Microphone making muffling noises and water splashing
96764,vNW_l-G2Duc,0,Microphone noise and then light snoring
36202,Ft7rdgppEMg,0,Microphone playing baby noises
1205,#NAME?,30,Microphone static with a machine working
97751,w6FIGr8I3KM,280,Microphone wind noise blows loudly as water rushes in the background
24672,9kdA5D9oGCI,190,"Mid frequency applauding, followed by cheering and yelling"
22585,8gPDxFaP2PU,80,Mid frequency applause and laughter followed by a mans speech
24679,9l197QNtGEg,80,"Mid frequency clapping, followed by a males voice and an uproar of laughter"
24493,9dtN625Ez7I,30,"Mid frequency echo and vibration of a bell clanking, chiming and ringing"
4429,0kv9hra33sM,6,"Mid frequency engine running, idling and making a continuous tapping sound"
21290,82RQfyvY4ws,30,Mid frequency idling noises from a car engine
24790,9o_6VVLL3DI,60,"Mid frequency musical music, followed by people laughing and screaming in the distance"
25353,A4Ysook9Vj8,50,Mid frequency natural environmental noise with birds communicating outside
7079,1q1_AzRV_v8,60,Mid frequency noise making a hissing sound followed by air pressure being released
20802,7nh47eh1DHU,30,Mid frequency of a car engine idling then accelerating
24565,9fvhCX3VnIE,120,Mid frequency of a child talking
21711,8FSf0-dTFLI,0,Mid frequency of a motor vehicle idling then slowly fading away
24904,9sXW6ibKAiM,0,Mid frequency of a vehicle revving
24706,9lqTjd0_NWI,30,Mid frequency of an engine idling
16147,5cgAwvF40l8,310,Mid frequency of gunfire being shot
24736,9mlgyCt8Nfo,30,Mid frequency of male voices followed with noises of clicking
21303,82ks29m-VFs,30,"Mid frequency of multiple cars accelerating, speeding and roaring in unison"
24591,9hHzM6ShugA,1,"Mid frequency oink sounds, followed by a female talking"
21131,7xwobEGcMMc,530,Mid frequency revving and thumping while water is splashing and swaying
15809,5TlwzlyZb8M,30,Mid frequency rumbling from a car engine
24684,9lBCoB8g7fU,20,"Mid frequency tapping and thumping, followed by a male's voice"
9466,2nejPPEWqJ8,320,Mid frequency train running on tracks followed by people talking
25309,A3EA-y0Vq3g,0,Mid frequency white noise followed by beeping
24258,9WbU1OqmL-8,30,"Mid frequency white noise, followed by a bird communicating out loud"
100755,yQg-CuXsIh8,40,Mid-frequency medium engine truck starting and revving then stopping
23821,9IBAFm7sZJw,540,"Mid-frequency of bells ringing, train horn blowing and train roaring down the tracks"
44237,KyF0g2__jM8,420,"Mid-range electromechanical buzzing occurs and then stops, and an adult male speaks"
17572,6GjLoj7qR5w,210,"Middle age men are heard excitedly communicating with one another, then all of a sudden they're laughing abruptly followed by music being played"
2351,#NAME?,570,Middle aged man giving sewing direction
27420,B2CvKzTlIf0,30,Middle aged man speaking
369,-8QfHjMxmHA,40,"Middle aged man talks, then makes a blowing sound, whistles, makes more blowing noises and then proceeds to yell"
15351,5HC1XS7Wvgg,14,"Middle aged men chanting, high pitch laughing in unison to an upbeat melody"
23340,93OEM6C7Djo,330,Middle aged woman speaking English and water running
27544,B6mfbooxPtM,80,Mild sandpaper sound with flapping sounds and scratching sounds
36603,G7-28-vA2uM,30,Mini race car engine revs along with tire squeal
69452,b47chFfMT3E,30,Minor scraping and gurgling
24391,9_v17HqLyu0,450,Model tractors playing in the mud with people standing around and talking
24678,9kto5ONK1mM,100,Moderate pace of sawing while people are talking in the background
66191,ZmiAOO9DpMg,20,Moderate rainfall with rolling thunder in the distance
24625,9i_es1qOCqQ,1,Moderate vibration and thumping of metal being dragged
23298,91orIDA3iRY,30,Moderate whistling in the background
14841,539oiCKaxvM,90,Moderate wind and person speaking followed by distant construction noise
43460,KUeCf_B85bk,1,"Moderate wind is blowing, ocean waves rhythmically splash onto shore, and a whoosh and a wet slap occur"
15013,57lzoFq241o,21,Moderate wind with multiple people speaking in background
14056,4iUcbr9rZFs,19,Moderately heavy rain is falling as birds chirp in the background
202,-4LOcUpXMzc,30,Mom talking to sneezing baby
85183,mZ_mAkIZyqU,20,Monkeys chatter loudly away and sound fairly close in distance
3162,0G1EKtoxbIY,30,Monologue of male speech
13223,4N1L9feLU3Q,180,Monotone bleep sound followed by man speaking with music in background
22898,8qAuo8Dmr2Y,10,More than one animal barks and whimpers then a person whistles
5678,1GWT_xm7nuE,40,More than one dog barking
1951,#NAME?,30,More than one person whistling a tune
93221,sb-o7ErvN4Q,6,"Mosquitoes buzz in the foreground, birds chirp, and several whooshes occur"
507,#NAME?,30,Moter boat running through water with wind in background
1955,#NAME?,200,"Motor acceleration, vehicle, squealing tires"
85674,mvmLUf3f7ZE,30,Motor along with gurgling
2391,#NAME?,30,"Motor barrage makes a slow rumble tone, while the speech is followed with some scrap sounds"
6411,1ZnJ6n90L7M,7,Motor bike engine revving then whirring
21018,7ujRvpuoBas,30,Motor boat engine whirring while young adult speaks
6360,1YVrmJVOtIY,30,Motor boat in the water
183,-3yaHlpPTuQ,30,Motor boat on water
17044,62REhUH-Jc4,30,Motor boat speeding by
16851,5x8qA3HxTn4,30,Motor boat speeding over water
5843,1KrWh2toXC0,30,Motor boat traveling in water with human speech
1049,#NAME?,30,Motor boats on the water with muffled speech
84266,lu8yAdQT-7w,30,Motor buzzing and lamb bleating with voice in the background
13434,4TeaanQqcdg,30,Motor car accelerating at top speed
31811,DLxZWpqLjH4,26,Motor engine acceleration and wind
18642,6mBebtMkQas,30,Motor engine attempting to start and failing then it starts
23316,92Ixwcmw-OM,10,Motor engine idling
11287,3YVcG8__EHs,30,Motor engine idling
7416,1ylvtUqXkF4,15,Motor engine starting up
7658,242HiZmS644,30,Motor engine starting up
9563,2qgwD_sSNdk,30,Motor engine starts revving
8145,2GuI_HVO5_E,28,"Motor engine, male voice heard in a really strong wind"
88083,ojOwGC4xvvQ,9,Motor humming then revving and a rumble
3513,0OepxgRRX3U,25,Motor idling and men speaking
2858,07xf7k0gFeo,7,Motor is hissing
3044,0CmMwpKM0Ik,20,Motor is vibrating
267,-5uuZRObZH4,8,Motor of a car running someone talk in the background
14837,533e1kfcvyk,20,Motor of a pump then a man speaks
1786,#NAME?,30,Motor of automotive vehicle
2649,02BlGgvtcKM,30,Motor or machine running
1581,#NAME?,30,Motor revving and a man and woman speaking
51817,PtYnOdEVxvE,30,Motor revving and man yells
74088,eTMQf5szkAA,30,Motor revving and siren squealing
6082,1QghM5ltHCw,4,Motor revving sound as it goes further away from you
46679,M_8aTOEbRrc,30,Motor revving up and muffled rumbling
8456,2OQulv91-v8,70,Motor revving with a squeaky belt with man laughing and hissing at the end
39091,HfbC0rpH_RU,370,Motor running accompanied by a man speaking and laughter in the background
100738,yPoKPbyQpGk,30,Motor running and a plopping sound
44616,LEf8YRG2l34,30,Motor running and cat meowing
16353,5iQrwlkny-E,28,Motor running and clanking
60439,Vnn6Nc-WckI,30,Motor running and male voice
65639,ZPwDoEjqIt8,13,Motor running and man speaking
8872,2ZRLYGHX6Ho,30,Motor running and revving loudly
100836,yVIJby-9Mos,100,Motor running and revving with squealing tires then car fading in the distance
98503,weSnioFU2T4,30,Motor running and spraying
76981,g_adwdq0NoQ,70,Motor running and wood clunking
787,#NAME?,30,Motor running before heavy wind blowing
7272,1uo22pCSh8k,14,Motor running continuously
8197,2I3GnG9sk90,30,Motor running continuously
8545,2QZSUAQMHqk,30,Motor running followed by faint murmuring and gunshot
4618,0qLcatxf9bU,30,Motor running in background along with clicking sound
19458,79RYHrO99Ns,30,"Motor running in background as man talking, with faint conversation noise in background"
3305,0JDehaVTEr8,30,Motor running of a vehicle
48790,NvPTwDQ7ge0,30,Motor running roughly
76878,gWVY03cqNTA,60,"Motor running then a vehicle engine, then people talking"
61669,We9wjNaK3yI,0,Motor running then male speaking followed by revving engine
876,#NAME?,30,Motor running then turning off and then starting again and revving up
96009,ulwx9Jx_hUg,30,Motor running with dog barking in the background
8696,2UVDsCYViMI,40,Motor running with faint murmuring followed by honking horn
40710,Igu79_38_Us,30,Motor running with radio in the background
7133,1ri2Zq8yrYY,40,"Motor running, slowing down"
13844,4cgSTn95G7A,150,Motor saw cutting and hammering of objects
13055,4Hz53AafH7s,480,Motor slowing down
3898,0ZEbIXHLDQ0,0,Motor sound with people talking
22600,8glF6MvLrWU,30,"Motor traffic is present and passing by, soft ticking is occurring, and people are speaking in the background"
7251,1uLF3rnJZp0,30,Motor traffic moving on the road
4590,0pcmPoxVqKI,30,Motor vehicle (road) car passing
13901,4eEOO9tzA1U,30,Motor vehicle accelerating
3879,0YfEd9DWcvg,30,Motor vehicle accelerating and shifting gears
40968,IsHsdLjEu_k,550,Motor vehicle changing gears and driving over something
92392,rzf_Ts-29Fo,20,Motor vehicle chugging multiple times attempting to start
10643,3HIukeVux1o,30,Motor vehicle driving and sound of voices
4430,0kxR0eYPM5Q,20,"Motor vehicle driving outside on a road, speaking expressing excitement"
16893,5yRHdMXcnbo,130,Motor vehicle engine idling
16908,5zA2HZRPPqs,10,Motor vehicle engine idling
15026,586c8DLKpkI,0,Motor vehicle engine idling
22665,8ioZ-syjg0Q,50,Motor vehicle engine rumbling followed by an air brake
3329,0K7ugviN_y0,30,Motor vehicle engine runs and is revved
63749,Y7nMy5Ei_2A,10,Motor vehicle engines accelerate and race off into the distance
4860,0wA0fZKBvso,30,Motor vehicle engines are revving and an adult male is announcing
6578,1ci9EhneRNs,30,Motor vehicle engines are running and a cat meows
44765,LJtiz9zxi-Q,20,"Motor vehicle engines are running and accelerating and then fading, tires squeal, and a thump occurs"
7176,1sjKon7lrLY,26,"Motor vehicle engines are running and revving, and an adult male is speaking in the background"
11111,3ThQo3IhY-A,30,"Motor vehicle engines are running, and people in a crowd are speaking"
13652,4Z4o4UaDOCk,30,"Motor vehicle engines are running, tires are squealing, and a group of males and females are speaking"
101561,z4FYCfZrcMI,130,Motor vehicle engines revs with rumbling noises
22383,8aaPvvsYM_I,14,"Motor vehicle horns are blowing, and people are speaking in the background"
65947,Zb8bJybUe6E,90,Motor vehicle idling as it goes by
15502,5LAkKULq3eI,20,Motor vehicle in the rain
5493,1BgsmndYANA,27,Motor vehicle in the road
8028,2Dd_-wBB8pQ,30,Motor vehicle is going fast and skidding on the road
4954,0ybMRN-1vQA,30,Motor vehicle is passing by and some low level sounds
18736,6ocKExKcr2A,16,Motor vehicle motor idling
7449,1zjyiznZSPY,30,Motor vehicle passing by
9976,30TgzfyUcaE,30,Motor vehicle passing by
1931,#NAME?,30,Motor vehicle passing by in a race car event
11121,3TrKwfopnD4,30,Motor vehicle racing by
16193,5dvD4TFIMj0,30,Motor vehicle racing past
13294,4PKPGbu0D2U,30,Motor vehicle revving engine
18921,6ut_Vf_sIBo,30,Motor vehicle revving its engine
2394,#NAME?,11,Motor vehicle sound from the outside and from the inside
7068,1pi1tAqMcBU,540,Motor vehicle squealing tires
102668,zxEslFd0Kqc,0,"Motor vehicle traffic is ongoing in the background, two adult males speak, and a large motor vehicle approaches with hissing and engine humming, passes by, and then fades"
38525,HJD6jVlvpKk,11,"Motor vehicle traffic is present as a horse clip-clops on pavement, a light wind blows, and faint speech occurs briefly in the distance"
95851,ue8amRJ-lOc,22,"Motor vehicle traffic is present in the background, and a mid-size motor vehicle engine runs while passing by and then fades"
52771,QXjNzc-yvUc,30,"Motor vehicle traffic is present nearby, and random metal squeaking is occurring"
4465,0mGosu3xFgw,30,Motor vehicle with deep sound passes by
944,#NAME?,50,"Motor vehicle, traffic, road noise"
10347,39AzdbHbcGc,30,Motor vehicles are passing by on the road followed by some low speaking sounds
37309,GXPeyqXZfyM,80,Motor vehicles are racing and skidding
31554,DDB250xVlbM,30,Motor vehicles are racing by and skidding tires while a siren sounds in the background
9323,2jzZGsHGIGg,30,Motor vehicles passing by
1326,#NAME?,30,Motor vehicles passing by and adults talking
7787,27rauIZ7Ka8,14,"Motor vehicles racing as a man speaks, and people talk and laugh"
83699,lTyPKec30Bk,60,Motor vehicles roar by in the distance
11788,3kWzeKKT3vc,290,Motor vehicles running their engines and there are motorcycles as well
5612,1Eq6GXOSJho,1,Motor vehicles with loud motors along with many voices in the background
9387,2lTHWAH09NE,30,"Motor vehicles, including a truck, travel on a road"
